# E = 2.41805
# x, V(x), psi, |psi|^2
-1.290000e+00 0.000000e+00 2.472498e+00 2.421017e+00
-1.280000e+00 0.000000e+00 2.462724e+00 2.420049e+00
-1.270000e+00 0.000000e+00 2.452928e+00 2.419269e+00
-1.260000e+00 0.000000e+00 2.443116e+00 2.418681e+00
-1.250000e+00 0.000000e+00 2.433291e+00 2.418285e+00
-1.240000e+00 0.000000e+00 2.423459e+00 2.418082e+00
-1.230000e+00 0.000000e+00 2.413625e+00 2.418073e+00
-1.220000e+00 0.000000e+00 2.403792e+00 2.418256e+00
-1.210000e+00 0.000000e+00 2.393967e+00 2.418633e+00
-1.200000e+00 0.000000e+00 2.384153e+00 2.419202e+00
-1.190000e+00 0.000000e+00 2.374356e+00 2.419963e+00
-1.180000e+00 0.000000e+00 2.364579e+00 2.420913e+00
-1.170000e+00 0.000000e+00 2.354829e+00 2.422050e+00
-1.160000e+00 0.000000e+00 2.345109e+00 2.423374e+00
-1.150000e+00 0.000000e+00 2.335424e+00 2.424881e+00
-1.140000e+00 0.000000e+00 2.325780e+00 2.426567e+00
-1.130000e+00 0.000000e+00 2.316180e+00 2.428431e+00
-1.120000e+00 0.000000e+00 2.306629e+00 2.430468e+00
-1.110000e+00 0.000000e+00 2.297132e+00 2.432675e+00
-1.100000e+00 0.000000e+00 2.287693e+00 2.435047e+00
-1.090000e+00 0.000000e+00 2.278318e+00 2.437579e+00
-1.080000e+00 0.000000e+00 2.269010e+00 2.440267e+00
-1.070000e+00 0.000000e+00 2.259775e+00 2.443105e+00
-1.060000e+00 0.000000e+00 2.250615e+00 2.446088e+00
-1.050000e+00 0.000000e+00 2.241537e+00 2.449211e+00
-1.040000e+00 0.000000e+00 2.232544e+00 2.452467e+00
-1.030000e+00 0.000000e+00 2.223641e+00 2.455849e+00
-1.020000e+00 0.000000e+00 2.214832e+00 2.459352e+00
-1.010000e+00 0.000000e+00 2.206121e+00 2.462968e+00
-1.000000e+00 0.000000e+00 2.197513e+00 2.466691e+00
-9.900000e-01 0.000000e+00 2.189011e+00 2.470513e+00
-9.800000e-01 0.000000e+00 2.180620e+00 2.474427e+00
-9.700000e-01 0.000000e+00 2.172344e+00 2.478426e+00
-9.600000e-01 0.000000e+00 2.164187e+00 2.482501e+00
-9.500000e-01 0.000000e+00 2.156152e+00 2.486645e+00
-9.400000e-01 0.000000e+00 2.148244e+00 2.490850e+00
-9.300000e-01 0.000000e+00 2.140467e+00 2.495107e+00
-9.200000e-01 0.000000e+00 2.132824e+00 2.499409e+00
-9.100000e-01 0.000000e+00 2.125319e+00 2.503747e+00
-9.000000e-01 0.000000e+00 2.117955e+00 2.508112e+00
-8.900000e-01 0.000000e+00 2.110736e+00 2.512497e+00
-8.800000e-01 0.000000e+00 2.103667e+00 2.516892e+00
-8.700000e-01 0.000000e+00 2.096749e+00 2.521290e+00
-8.600000e-01 0.000000e+00 2.089986e+00 2.525681e+00
-8.500000e-01 0.000000e+00 2.083382e+00 2.530058e+00
-8.400000e-01 0.000000e+00 2.076940e+00 2.534411e+00
