# E = 0.5
# x, V(x), E + psi, E + |psi|^2
-1.163163e+00, 6.764743e-01, 9.023939e-01, 6.619209e-01
-1.159159e+00, 6.718250e-01, 9.041138e-01, 6.633080e-01
-1.155155e+00, 6.671917e-01, 9.058360e-01, 6.647028e-01
-1.151151e+00, 6.625745e-01, 9.075603e-01, 6.661054e-01
-1.147147e+00, 6.579733e-01, 9.092867e-01, 6.675156e-01
-1.143143e+00, 6.533881e-01, 9.110152e-01, 6.689335e-01
-1.139139e+00, 6.488190e-01, 9.127457e-01, 6.703590e-01
-1.135135e+00, 6.442659e-01, 9.144782e-01, 6.717922e-01
-1.131131e+00, 6.397288e-01, 9.162126e-01, 6.732330e-01
-1.127127e+00, 6.352078e-01, 9.179489e-01, 6.746813e-01
-1.123123e+00, 6.307028e-01, 9.196870e-01, 6.761372e-01
-1.119119e+00, 6.262138e-01, 9.214268e-01, 6.776006e-01
-1.115115e+00, 6.217409e-01, 9.231684e-01, 6.790715e-01
-1.111111e+00, 6.172840e-01, 9.249116e-01, 6.805499e-01
-1.107107e+00, 6.128431e-01, 9.266564e-01, 6.820357e-01
-1.103103e+00, 6.084182e-01, 9.284027e-01, 6.835289e-01
-1.099099e+00, 6.040094e-01, 9.301506e-01, 6.850295e-01
-1.095095e+00, 5.996166e-01, 9.318998e-01, 6.865375e-01
-1.091091e+00, 5.952399e-01, 9.336505e-01, 6.880528e-01
-1.087087e+00, 5.908792e-01, 9.354025e-01, 6.895753e-01
-1.083083e+00, 5.865345e-01, 9.371557e-01, 6.911051e-01
-1.079079e+00, 5.822058e-01, 9.389102e-01, 6.926421e-01
-1.075075e+00, 5.778932e-01, 9.406658e-01, 6.941863e-01
-1.071071e+00, 5.735966e-01, 9.424225e-01, 6.957377e-01
-1.067067e+00, 5.693161e-01, 9.441802e-01, 6.972961e-01
-1.063063e+00, 5.650515e-01, 9.459390e-01, 6.988616e-01
-1.059059e+00, 5.608030e-01, 9.476987e-01, 7.004341e-01
-1.055055e+00, 5.565706e-01, 9.494592e-01, 7.020136e-01
-1.051051e+00, 5.523542e-01, 9.512206e-01, 7.036000e-01
-1.047047e+00, 5.481538e-01, 9.529827e-01, 7.051933e-01
-1.043043e+00, 5.439694e-01, 9.547455e-01, 7.067935e-01
-1.039039e+00, 5.398011e-01, 9.565090e-01, 7.084004e-01
-1.035035e+00, 5.356488e-01, 9.582730e-01, 7.100141e-01
-1.031031e+00, 5.315125e-01, 9.600376e-01, 7.116346e-01
-1.027027e+00, 5.273923e-01, 9.618026e-01, 7.132616e-01
-1.023023e+00, 5.232881e-01, 9.635680e-01, 7.148953e-01
-1.019019e+00, 5.191999e-01, 9.653338e-01, 7.165356e-01
-1.015015e+00, 5.151277e-01, 9.670999e-01, 7.181823e-01
-1.011011e+00, 5.110716e-01, 9.688662e-01, 7.198355e-01
-1.007007e+00, 5.070316e-01, 9.706326e-01, 7.214951e-01
-1.003003e+00, 5.030075e-01, 9.723992e-01, 7.231610e-01
-9.989990e-01, 4.989995e-01, 9.741658e-01, 7.248332e-01
-9.949950e-01, 4.950075e-01, 9.759324e-01, 7.265117e-01
-9.909910e-01, 4.910316e-01, 9.776989e-01, 7.281963e-01
-9.869870e-01, 4.870717e-01, 9.794653e-01, 7.298870e-01
-9.829830e-01, 4.831278e-01, 9.812315e-01, 7.315838e-01
-9.789790e-01, 4.791999e-01, 9.829974e-01, 7.332865e-01
-9.749750e-01, 4.752881e-01, 9.847630e-01, 7.349952e-01
-9.709710e-01, 4.713923e-01, 9.865283e-01, 7.367098e-01
-9.669670e-01, 4.675126e-01, 9.882930e-01, 7.384301e-01
-9.629630e-01, 4.636488e-01, 9.900573e-01, 7.401562e-01
-9.589590e-01, 4.598011e-01, 9.918210e-01, 7.418879e-01
-9.549550e-01, 4.559695e-01, 9.935841e-01, 7.436252e-01
-9.509510e-01, 4.521539e-01, 9.953464e-01, 7.453681e-01
-9.469469e-01, 4.483543e-01, 9.971080e-01, 7.471164e-01
-9.429429e-01, 4.445707e-01, 9.988688e-01, 7.488701e-01
-9.389389e-01, 4.408032e-01, 1.000629e+00, 7.506291e-01
-9.349349e-01, 4.370517e-01, 1.002388e+00, 7.523933e-01
-9.309309e-01, 4.333162e-01, 1.004146e+00, 7.541627e-01
-9.269269e-01, 4.295968e-01, 1.005902e+00, 7.559373e-01
-9.229229e-01, 4.258934e-01, 1.007658e+00, 7.577168e-01
-9.189189e-01, 4.222060e-01, 1.009413e+00, 7.595012e-01
-9.149149e-01, 4.185347e-01, 1.011166e+00, 7.612905e-01
-9.109109e-01, 4.148793e-01, 1.012918e+00, 7.630846e-01
-9.069069e-01, 4.112401e-01, 1.014668e+00, 7.648834e-01
-9.029029e-01, 4.076168e-01, 1.016417e+00, 7.666868e-01
-8.988989e-01, 4.040096e-01, 1.018165e+00, 7.684947e-01
-8.948949e-01, 4.004184e-01, 1.019911e+00, 7.703071e-01
-8.908909e-01, 3.968433e-01, 1.021655e+00, 7.721239e-01
-8.868869e-01, 3.932842e-01, 1.023397e+00, 7.739449e-01
-8.828829e-01, 3.897411e-01, 1.025138e+00, 7.757701e-01
-8.788789e-01, 3.862140e-01, 1.026877e+00, 7.775994e-01
-8.748749e-01, 3.827030e-01, 1.028614e+00, 7.794328e-01
-8.708709e-01, 3.792080e-01, 1.030349e+00, 7.812700e-01
-8.668669e-01, 3.757291e-01, 1.032082e+00, 7.831111e-01
-8.628629e-01, 3.722662e-01, 1.033813e+00, 7.849560e-01
-8.588589e-01, 3.688193e-01, 1.035541e+00, 7.868045e-01
-8.548549e-01, 3.653884e-01, 1.037268e+00, 7.886565e-01
-8.508509e-01, 3.619736e-01, 1.038992e+00, 7.905120e-01
-8.468468e-01, 3.585748e-01, 1.040713e+00, 7.923709e-01
-8.428428e-01, 3.551920e-01, 1.042432e+00, 7.942330e-01
-8.388388e-01, 3.518253e-01, 1.044149e+00, 7.960983e-01
-8.348348e-01, 3.484746e-01, 1.045863e+00, 7.979667e-01
-8.308308e-01, 3.451399e-01, 1.047575e+00, 7.998380e-01
-8.268268e-01, 3.418213e-01, 1.049283e+00, 8.017123e-01
-8.228228e-01, 3.385187e-01, 1.050989e+00, 8.035893e-01
-8.188188e-01, 3.352321e-01, 1.052692e+00, 8.054689e-01
-8.148148e-01, 3.319616e-01, 1.054393e+00, 8.073511e-01
-8.108108e-01, 3.287071e-01, 1.056090e+00, 8.092358e-01
-8.068068e-01, 3.254686e-01, 1.057784e+00, 8.111229e-01
-8.028028e-01, 3.222462e-01, 1.059475e+00, 8.130121e-01
-7.987988e-01, 3.190398e-01, 1.061163e+00, 8.149036e-01
-7.947948e-01, 3.158494e-01, 1.062847e+00, 8.167970e-01
