# E = 4.5
# x, V(x), psi, |psi|^2
-1.280000e+00 8.192000e-01 4.099681e+00 4.660255e+00
-1.270000e+00 8.064500e-01 4.092790e+00 4.665820e+00
-1.260000e+00 7.938000e-01 4.086199e+00 4.671231e+00
-1.250000e+00 7.812500e-01 4.079916e+00 4.676471e+00
-1.240000e+00 7.688000e-01 4.073945e+00 4.681523e+00
-1.230000e+00 7.564500e-01 4.068291e+00 4.686372e+00
-1.220000e+00 7.442000e-01 4.062961e+00 4.691003e+00
-1.210000e+00 7.320500e-01 4.057960e+00 4.695400e+00
-1.200000e+00 7.200000e-01 4.053291e+00 4.699549e+00
-1.190000e+00 7.080500e-01 4.048960e+00 4.703437e+00
-1.180000e+00 6.962000e-01 4.044971e+00 4.707051e+00
-1.170000e+00 6.844500e-01 4.041328e+00 4.710380e+00
-1.160000e+00 6.728000e-01 4.038035e+00 4.713411e+00
-1.150000e+00 6.612500e-01 4.035096e+00 4.716136e+00
-1.140000e+00 6.498000e-01 4.032514e+00 4.718543e+00
-1.130000e+00 6.384500e-01 4.030291e+00 4.720626e+00
-1.120000e+00 6.272000e-01 4.028432e+00 4.722377e+00
-1.110000e+00 6.160500e-01 4.026937e+00 4.723788e+00
-1.100000e+00 6.050000e-01 4.025811e+00 4.724856e+00
-1.090000e+00 5.940500e-01 4.025053e+00 4.725575e+00
-1.080000e+00 5.832000e-01 4.024666e+00 4.725942e+00
-1.070000e+00 5.724500e-01 4.024652e+00 4.725956e+00
-1.060000e+00 5.618000e-01 4.025011e+00 4.725614e+00
-1.050000e+00 5.512500e-01 4.025745e+00 4.724918e+00
-1.040000e+00 5.408000e-01 4.026852e+00 4.723869e+00
-1.030000e+00 5.304500e-01 4.028335e+00 4.722468e+00
-1.020000e+00 5.202000e-01 4.030191e+00 4.720720e+00
-1.010000e+00 5.100500e-01 4.032422e+00 4.718629e+00
-1.000000e+00 5.000000e-01 4.035026e+00 4.716201e+00
-9.900000e-01 4.900500e-01 4.038002e+00 4.713442e+00
-9.800000e-01 4.802000e-01 4.041348e+00 4.710362e+00
-9.700000e-01 4.704500e-01 4.045063e+00 4.706968e+00
-9.600000e-01 4.608000e-01 4.049145e+00 4.703271e+00
-9.500000e-01 4.512500e-01 4.053590e+00 4.699281e+00
-9.400000e-01 4.418000e-01 4.058398e+00 4.695013e+00
-9.300000e-01 4.324500e-01 4.063563e+00 4.690477e+00
-9.200000e-01 4.232000e-01 4.069084e+00 4.685689e+00
-9.100000e-01 4.140500e-01 4.074956e+00 4.680662e+00
-9.000000e-01 4.050000e-01 4.081175e+00 4.675414e+00
-8.900000e-01 3.960500e-01 4.087738e+00 4.669960e+00
-8.800000e-01 3.872000e-01 4.094638e+00 4.664318e+00
-8.700000e-01 3.784500e-01 4.101872e+00 4.658506e+00
-8.600000e-01 3.698000e-01 4.109434e+00 4.652541e+00
-8.500000e-01 3.612500e-01 4.117319e+00 4.646445e+00
-8.400000e-01 3.528000e-01 4.125521e+00 4.640235e+00
-8.300000e-01 3.444500e-01 4.134033e+00 4.633932e+00
-8.200000e-01 3.362000e-01 4.142849e+00 4.627557e+00
-8.100000e-01 3.280500e-01 4.151963e+00 4.621130e+00
